,County,Product,Date,Amount Fulfilled
3016,San Bernardino,Cloth Masks,June,7848080.0
3017,San Bernardino,Coveralls (Hospitals or EMS),June,48875.0
3018,San Bernardino,Examination Gloves,June,7578000.0
3019,San Bernardino,Face Shields (Disposable),June,1002756.0
3020,San Bernardino,Goggles,June,108560.0
3021,San Bernardino,Hand Sanitizers,June,392796.0
3022,San Bernardino,KN95 Respirators,June,572560.0
3023,San Bernardino,Medical Equipment,June,57500.0
3024,San Bernardino,N-95 Respirators,June,16943042.0
3025,San Bernardino,Other / None of the above,June,85478.0
3026,San Bernardino,Pharmaceuticals,June,53853.0
3027,San Bernardino,Shoe Covers,June,17250.0
3028,San Bernardino,Surgical Masks,June,21528000.0
3029,San Bernardino,Surgical or Examination Gowns,June,1241016.0
3030,San Bernardino,Swabs,June,612000.0
3031,San Bernardino,Test Kits,June,177300.0
3032,San Bernardino,Viral Testing Media,June,473938.0
3033,San Bernardino,Cloth Masks,October,10058560.0
3034,San Bernardino,Coveralls (Hospitals or EMS),October,114000.0
3035,San Bernardino,Examination Gloves,October,37172000.0
3036,San Bernardino,Face Shields (Disposable),October,1706816.0
3037,San Bernardino,Goggles,October,75520.0
3038,San Bernardino,Hand Sanitizers,October,1424384.0
3039,San Bernardino,KN95 Respirators,October,539200.0
3040,San Bernardino,Medical Equipment,October,42400.0
3041,San Bernardino,N-95 Respirators,October,16949344.0
3042,San Bernardino,Other / None of the above,October,72912.0
3043,San Bernardino,Personnel,October,1056.0
3044,San Bernardino,Pharmaceuticals,October,71328.0
3045,San Bernardino,Sample Collecting Kits,October,320000.0
3046,San Bernardino,Shoe Covers,October,12000.0
3047,San Bernardino,Surgical Masks,October,79876800.0
3048,San Bernardino,Surgical or Examination Gowns,October,4379872.0
3049,San Bernardino,Swabs,October,1168000.0
3050,San Bernardino,Test Kits,October,465600.0
3051,San Bernardino,Viral Testing Media,October,729440.0
3052,San Bernardino,Cloth Masks,September,18763100.0
3053,San Bernardino,Coveralls (Hospitals or EMS),September,213750.0
3054,San Bernardino,Examination Gloves,September,64054000.0
3055,San Bernardino,Face Shields (Disposable),September,3120680.0
3056,San Bernardino,Goggles,September,141600.0
3057,San Bernardino,Hand Sanitizers,September,2659980.0
3058,San Bernardino,KN95 Respirators,September,1011000.0
3059,San Bernardino,Medical Equipment,September,79200.0
3060,San Bernardino,N-95 Respirators,September,30862860.0
3061,San Bernardino,Other / None of the above,September,136660.0
3062,San Bernardino,Personnel,September,1980.0
3063,San Bernardino,Pharmaceuticals,September,133740.0
3064,San Bernardino,Sample Collecting Kits,September,600000.0
3065,San Bernardino,Shoe Covers,September,22500.0
3066,San Bernardino,Surgical Masks,September,148402400.0
3067,San Bernardino,Surgical or Examination Gowns,September,7932260.0
3068,San Bernardino,Swabs,September,2190000.0
3069,San Bernardino,Test Kits,September,873000.0
3070,San Bernardino,Viral Testing Media,September,1367700.0
3071,San Diego,Body Bags,August,36710.0
3072,San Diego,Cleaning Supplies,August,3528.0
3073,San Diego,Cloth Masks,August,22635500.0
3074,San Diego,Coveralls (Hospitals or EMS),August,309456.0
3075,San Diego,Examination Gloves,August,268130944.0
3076,San Diego,Face Shields (Disposable),August,14866652.0
3077,San Diego,Goggles,August,3270400.0
3078,San Diego,Hand Sanitizers,August,10489904.0
3079,San Diego,KN95 Respirators,August,98280.0
3080,San Diego,Lab Supplies,August,285600.0
3081,San Diego,Medical Equipment,August,18200.0
3082,San Diego,N-95 Respirators,August,61996560.0
3083,San Diego,Other / None of the above,August,6903512.0
3084,San Diego,Personnel,August,1121.0
3085,San Diego,Pharmaceuticals,August,197064.0
3086,San Diego,Sample Collecting Kits,August,1601600.0
3087,San Diego,Shoe Covers,August,2800000.0
3088,San Diego,Surgical Masks,August,398678000.0
3089,San Diego,Surgical or Examination Gowns,August,108439952.0
3090,San Diego,Swabs,August,8210000.0
3091,San Diego,Test Kits,August,1052800.0
3092,San Diego,Ventilators,August,840.0
3093,San Diego,Viral Testing Media,August,2966880.0
3094,San Diego,Wipes,August,120672.0
3095,San Diego,Body Bags,July,21100.0
3096,San Diego,Cleaning Supplies,July,3906.0
3097,San Diego,Cloth Masks,July,11914000.0
3098,San Diego,Coveralls (Hospitals or EMS),July,342612.0
3099,San Diego,Examination Gloves,July,131914688.0
3100,San Diego,Face Shields (Disposable),July,11468696.0
3101,San Diego,Goggles,July,1520800.0
3102,San Diego,Hand Sanitizers,July,10192195.0
3103,San Diego,Lab Supplies,July,313200.0
3104,San Diego,Medical Equipment,July,6300.0
3105,San Diego,N-95 Respirators,July,62195270.0
3106,San Diego,Other / None of the above,July,5537804.0
3107,San Diego,Personnel,July,818.0
3108,San Diego,Pharmaceuticals,July,218178.0
3109,San Diego,Sample Collecting Kits,July,1291600.0
3110,San Diego,Shoe Covers,July,2200000.0
3111,San Diego,Surgical Masks,July,321428000.0
3112,San Diego,Surgical or Examination Gowns,July,69915504.0
3113,San Diego,Swabs,July,7535000.0
3114,San Diego,Test Kits,July,1165600.0
3115,San Diego,Ventilators,July,930.0
3116,San Diego,Viral Testing Media,July,3284760.0
3117,San Diego,Wipes,July,744.0
3118,San Diego,Body Bags,June,11500.0
3119,San Diego,Cleaning Supplies,June,1008.0
3120,San Diego,Cloth Masks,June,7134500.0
3121,San Diego,Coveralls (Hospitals or EMS),June,254196.0
3122,San Diego,Examination Gloves,June,34588704.0
3123,San Diego,Face Shields (Disposable),June,5000664.0
3124,San Diego,Goggles,June,386400.0
3125,San Diego,Hand Sanitizers,June,5952081.0
3126,San Diego,Lab Supplies,June,230000.0
3127,San Diego,N-95 Respirators,June,20904950.0
3128,San Diego,Other / None of the above,June,1357496.0
3129,San Diego,Personnel,June,471.0
3130,San Diego,Pharmaceuticals,June,112058.0
3131,San Diego,Sample Collecting Kits,June,524400.0
3132,San Diego,Surgical Masks,June,75232000.0
3133,San Diego,Surgical or Examination Gowns,June,11693632.0
3134,San Diego,Swabs,June,3960000.0
3135,San Diego,Test Kits,June,600800.0
3136,San Diego,Ventilators,June,690.0
3137,San Diego,Viral Testing Media,June,1886680.0
3138,San Diego,Wipes,June,552.0
3139,San Diego,Body Bags,October,22560.0
3140,San Diego,Cleaning Supplies,October,405216.0
3141,San Diego,Cloth Masks,October,13976000.0
3142,San Diego,Coveralls (Hospitals or EMS),October,176832.0
3143,San Diego,Examination Gloves,October,208291968.0
3144,San Diego,Face Shields (Disposable),October,8792128.0
3145,San Diego,Goggles,October,1868800.0
3146,San Diego,Hand Sanitizers,October,6264400.0
3147,San Diego,KN95 Respirators,October,80640.0
3148,San Diego,Lab Supplies,October,323200.0
3149,San Diego,Medical Equipment,October,10400.0
3150,San Diego,N-95 Respirators,October,40813600.0
3151,San Diego,Other / None of the above,October,3944864.0
3152,San Diego,Personnel,October,766.0
3153,San Diego,Pharmaceuticals,October,112608.0
3154,San Diego,Sample Collecting Kits,October,1075200.0
3155,San Diego,Shoe Covers,October,1600000.0
3156,San Diego,Surgical Masks,October,251507200.0
3157,San Diego,Surgical or Examination Gowns,October,62268544.0
3158,San Diego,Swabs,October,4720000.0
3159,San Diego,Test Kits,October,601600.0
3160,San Diego,Ventilators,October,480.0
3161,San Diego,Viral Testing Media,October,1887360.0
3162,San Diego,Wipes,October,10944384.0
3163,San Diego,Body Bags,September,42300.0
3164,San Diego,Cleaning Supplies,September,734580.0
3165,San Diego,Cloth Masks,September,26205000.0
3166,San Diego,Coveralls (Hospitals or EMS),September,331560.0
3167,San Diego,Examination Gloves,September,367667440.0
3168,San Diego,Face Shields (Disposable),September,16471240.0
3169,San Diego,Goggles,September,3504000.0
3170,San Diego,Hand Sanitizers,September,11731910.0
3171,San Diego,KN95 Respirators,September,151200.0
3172,San Diego,Lab Supplies,September,506000.0
3173,San Diego,Medical Equipment,September,19500.0
3174,San Diego,N-95 Respirators,September,74672020.0
3175,San Diego,Other / None of the above,September,7396620.0
3176,San Diego,Personnel,September,1260.0
3177,San Diego,Pharmaceuticals,September,211140.0
3178,San Diego,Sample Collecting Kits,September,1836000.0
3179,San Diego,Shoe Covers,September,3000000.0
3180,San Diego,Surgical Masks,September,469693600.0
3181,San Diego,Surgical or Examination Gowns,September,116753520.0
3182,San Diego,Swabs,September,8850000.0
3183,San Diego,Test Kits,September,1128000.0
3184,San Diego,Ventilators,September,900.0
3185,San Diego,Viral Testing Media,September,3322800.0
3186,San Diego,Wipes,September,12998720.0
3187,San Francisco,Cleaning Supplies,August,26880.0
3188,San Francisco,Cloth Masks,August,7080620.0
3189,San Francisco,Coveralls (Hospitals or EMS),August,72240.0
3190,San Francisco,Examination Gloves,August,125473480.0
3191,San Francisco,Face Shields (Disposable),August,7692496.0
3192,San Francisco,Goggles,August,343280.0
3193,San Francisco,Hand Sanitizers,August,1763752.0
3194,San Francisco,KN95 Respirators,August,2963980.0
3195,San Francisco,Lab Supplies,August,1271200.0
3196,San Francisco,Medical Equipment,August,5936.0
3197,San Francisco,N-95 Respirators,August,60300880.0
3198,San Francisco,Other / None of the above,August,317042.0
3199,San Francisco,Pharmaceuticals,August,24668.0
3200,San Francisco,Sample Collecting Kits,August,289800.0
3201,San Francisco,Surgical Masks,August,151960400.0
3202,San Francisco,Surgical or Examination Gowns,August,1592808.0
3203,San Francisco,Swabs,August,3678740.0
3204,San Francisco,Viral Testing Media,August,2709216.0
3205,San Francisco,Cleaning Supplies,July,29760.0
3206,San Francisco,Cloth Masks,July,2378640.0
3207,San Francisco,Coveralls (Hospitals or EMS),July,79980.0
3208,San Francisco,Examination Gloves,July,106683960.0
3209,San Francisco,Face Shields (Disposable),July,8148532.0
3210,San Francisco,Goggles,July,380060.0
3211,San Francisco,Hand Sanitizers,July,1574688.0
3212,San Francisco,KN95 Respirators,July,3256240.0
3213,San Francisco,Lab Supplies,July,499400.0
3214,San Francisco,Medical Equipment,July,6058.0
3215,San Francisco,N-95 Respirators,July,53584580.0
3216,San Francisco,Other / None of the above,July,349274.0
3217,San Francisco,Pharmaceuticals,July,27311.0
3218,San Francisco,Sample Collecting Kits,July,318350.0
3219,San Francisco,Surgical Masks,July,144395000.0
3220,San Francisco,Surgical or Examination Gowns,July,1763466.0
3221,San Francisco,Swabs,July,2754855.0
3222,San Francisco,Viral Testing Media,July,2146528.0
3223,San Francisco,Cleaning Supplies,June,22080.0
3224,San Francisco,Cloth Masks,June,1504620.0
3225,San Francisco,Coveralls (Hospitals or EMS),June,59340.0
3226,San Francisco,Examination Gloves,June,11700640.0
3227,San Francisco,Face Shields (Disposable),June,5134492.0
3228,San Francisco,Goggles,June,281980.0
3229,San Francisco,Hand Sanitizers,June,485192.0
3230,San Francisco,KN95 Respirators,June,2415920.0
3231,San Francisco,Medical Equipment,June,1840.0
3232,San Francisco,N-95 Respirators,June,36025980.0
3233,San Francisco,Other / None of the above,June,246332.0
3234,San Francisco,Pharmaceuticals,June,13176.0
3235,San Francisco,Sample Collecting Kits,June,36800.0
3236,San Francisco,Surgical Masks,June,72203000.0
3237,San Francisco,Surgical or Examination Gowns,June,1073478.0
3238,San Francisco,Swabs,June,1275215.0
3239,San Francisco,Viral Testing Media,June,1191824.0
3240,San Francisco,Cleaning Supplies,October,15360.0
3241,San Francisco,Cloth Masks,October,4707840.0
3242,San Francisco,Coveralls (Hospitals or EMS),October,41280.0
3243,San Francisco,Examination Gloves,October,76258560.0
3244,San Francisco,Face Shields (Disposable),October,4469760.0
3245,San Francisco,Goggles,October,196160.0
3246,San Francisco,Hand Sanitizers,October,1231936.0
3247,San Francisco,KN95 Respirators,October,1709440.0
3248,San Francisco,Lab Supplies,October,726400.0
3249,San Francisco,Medical Equipment,October,3392.0
3250,San Francisco,N-95 Respirators,October,37424320.0
3251,San Francisco,Other / None of the above,October,341824.0
3252,San Francisco,Pharmaceuticals,October,14096.0
3253,San Francisco,Sample Collecting Kits,October,165600.0
3254,San Francisco,Surgical Masks,October,87523200.0
3255,San Francisco,Surgical or Examination Gowns,October,910176.0
3256,San Francisco,Swabs,October,3339280.0
3257,San Francisco,Test Kits,October,48000.0
3258,San Francisco,Viral Testing Media,October,2078592.0
3259,San Francisco,Wipes,October,761600.0
3260,San Francisco,Cleaning Supplies,September,28800.0
3261,San Francisco,Cloth Masks,September,8824100.0
3262,San Francisco,Coveralls (Hospitals or EMS),September,77400.0
3263,San Francisco,Examination Gloves,September,141704800.0
3264,San Francisco,Face Shields (Disposable),September,8380616.0
3265,San Francisco,Goggles,September,367800.0
3266,San Francisco,Hand Sanitizers,September,2134528.0
3267,San Francisco,KN95 Respirators,September,3205200.0
3268,San Francisco,Lab Supplies,September,1362000.0
3269,San Francisco,Medical Equipment,September,6360.0
3270,San Francisco,N-95 Respirators,September,69975720.0
3271,San Francisco,Other / None of the above,September,500920.0
3272,San Francisco,Pharmaceuticals,September,26430.0
3273,San Francisco,Sample Collecting Kits,September,310500.0
3274,San Francisco,Surgical Masks,September,164091600.0
3275,San Francisco,Surgical or Examination Gowns,September,1706580.0
3276,San Francisco,Swabs,September,5236150.0
3277,San Francisco,Viral Testing Media,September,3481056.0
3278,San Francisco,Wipes,September,1300400.0
3279,San Joaquin,Cloth Masks,August,3132800.0
3280,San Joaquin,Coveralls (Hospitals or EMS),August,1243900.0
3281,San Joaquin,Examination Gloves,August,48629040.0
3282,San Joaquin,Face Shields (Disposable),August,5502632.0
3283,San Joaquin,Goggles,August,82000.0
3284,San Joaquin,Hand Sanitizers,August,1839148.0
3285,San Joaquin,KN95 Respirators,August,793080.0
3286,San Joaquin,Medical Equipment,August,5600.0
3287,San Joaquin,N-95 Respirators,August,21328832.0
3288,San Joaquin,Other / None of the above,August,3406880.0
3289,San Joaquin,Personnel,August,420.0
3290,San Joaquin,Pharmaceuticals,August,27720.0
3291,San Joaquin,Sample Collecting Kits,August,624000.0
3292,San Joaquin,Shoe Covers,August,2304400.0
3293,San Joaquin,Surgical Masks,August,54834360.0
3294,San Joaquin,Surgical or Examination Gowns,August,6893736.0
3295,San Joaquin,Swabs,August,2125740.0
3296,San Joaquin,Test Kits,August,915600.0
3297,San Joaquin,Viral Testing Media,August,1654800.0
3298,San Joaquin,Wipes,August,839520.0
3299,San Joaquin,Cloth Masks,July,1161000.0
3300,San Joaquin,Coveralls (Hospitals or EMS),July,1016995.0
3301,San Joaquin,Examination Gloves,July,30909600.0
3302,San Joaquin,Face Shields (Disposable),July,4646380.0
3303,San Joaquin,Goggles,July,69500.0
3304,San Joaquin,Hand Sanitizers,July,1734142.0
3305,San Joaquin,KN95 Respirators,July,779960.0
3306,San Joaquin,Medical Equipment,July,2650.0
3307,San Joaquin,N-95 Respirators,July,19131694.0
3308,San Joaquin,Other / None of the above,July,2812118.0
3309,San Joaquin,Personnel,July,290.0
3310,San Joaquin,Pharmaceuticals,July,30690.0
3311,San Joaquin,Sample Collecting Kits,July,497200.0
3312,San Joaquin,Shoe Covers,July,1921300.0
3313,San Joaquin,Surgical Masks,July,33475970.0
3314,San Joaquin,Surgical or Examination Gowns,July,4569522.0
3315,San Joaquin,Swabs,July,1911355.0
3316,San Joaquin,Test Kits,July,459700.0
3317,San Joaquin,Viral Testing Media,July,1412100.0
3318,San Joaquin,Wipes,July,438120.0
3319,San Joaquin,Cloth Masks,June,235500.0
3320,San Joaquin,Coveralls (Hospitals or EMS),June,101315.0
3321,San Joaquin,Examination Gloves,June,14070400.0
3322,San Joaquin,Face Shields (Disposable),June,1367888.0
3323,San Joaquin,Goggles,June,48300.0
3324,San Joaquin,Hand Sanitizers,June,608818.0
3325,San Joaquin,KN95 Respirators,June,578680.0
3326,San Joaquin,N-95 Respirators,June,3699902.0
3327,San Joaquin,Other / None of the above,June,1103002.0
3328,San Joaquin,Pharmaceuticals,June,8136.0
3329,San Joaquin,Sample Collecting Kits,June,119600.0
3330,San Joaquin,Shoe Covers,June,8900.0
3331,San Joaquin,Surgical Masks,June,9421010.0
3332,San Joaquin,Surgical or Examination Gowns,June,1856476.0
3333,San Joaquin,Swabs,June,1094915.0
3334,San Joaquin,Test Kits,June,223100.0
3335,San Joaquin,Viral Testing Media,June,788700.0
3336,San Joaquin,Wipes,June,41520.0
3337,San Joaquin,Cloth Masks,October,2924800.0
3338,San Joaquin,Coveralls (Hospitals or EMS),October,710800.0
3339,San Joaquin,Examination Gloves,October,43052880.0
3340,San Joaquin,Face Shields (Disposable),October,6358336.0
3341,San Joaquin,Goggles,October,856000.0
3342,San Joaquin,Hand Sanitizers,October,1440224.0
3343,San Joaquin,KN95 Respirators,October,2853760.0
3344,San Joaquin,Medical Equipment,October,3200.0
3345,San Joaquin,N-95 Respirators,October,22557664.0
3346,San Joaquin,Other / None of the above,October,2720560.0
3347,San Joaquin,Personnel,October,240.0
3348,San Joaquin,Pharmaceuticals,October,15840.0
3349,San Joaquin,Sample Collecting Kits,October,825600.0
3350,San Joaquin,Shoe Covers,October,1316800.0
3351,San Joaquin,Surgical Masks,October,47421920.0
3352,San Joaquin,Surgical or Examination Gowns,October,5929092.0
3353,San Joaquin,Swabs,October,1363280.0
3354,San Joaquin,Test Kits,October,537280.0
3355,San Joaquin,Viral Testing Media,October,945600.0
3356,San Joaquin,Wipes,October,4186240.0
3357,San Joaquin,Cloth Masks,September,5479000.0
3358,San Joaquin,Coveralls (Hospitals or EMS),September,1332750.0
3359,San Joaquin,Examination Gloves,September,70991400.0
